Taxa Group;Family;InterestedGroup;Subfamily;Genus;Species;Taxa Original label in the French data-base;EnoUp_Pre1;EnoUp_Pre2;EnoUp_Pre3;EnoUp_Pre4;EnoUp_Pre5;EnoDown_Pre1;EnoDown_Pre2;EnoDown_Pre3;EnoDown_Pre4;EnoDown_Pre5;EnoUp_Post1;EnoUp_Post2;EnoUp_Post3;EnoUp_Post4;EnoUp_Post5;EnoDown_Post1;EnoDown_Post2;EnoDown_Post3;EnoDown_Post4;EnoDown_Post5;Taxa Original label in the French data-base;0.25cm;0.250.5cm;0.51cm;12cm;24cm;48cm;8cm;1year;more1year;less1;1year;more1;egg;larva;nymph;adult;ovoviviparity;isolated eggs free;isolated eggs cemented;clutches cemented or fixed;clutches free;clutches in vegetation;clutches terrestrial;asexual reproduction;aquatic passive;aquatic active;aerial passive;aerial active;eggs statoblasts;cocoons;housings against desiccation;diapause or dormancy;none;microorganisms;detritus less 1mm;dead plant more 1mm;living microphytes;living macrophytes;dead animal more 1mm;living microinvertebrates;living macroinvertebrates;vertebrates;absorber;deposit feeder;shredder;scraper;filter-feeder;piercer;predator;parasite;tegument;gill;plastron;spiracle;hydrostatic vesicle;cold less 15C;warm more 15C;eurythermic;less 4;more 4-4.5;more 4.5-5;more 5-5.5;more 5.5-6;more 6;oligotrophic;mesotrophic;eutrophic;xenosaprobic;oligosaprobic;b-mesosaprobic;a-mesosaprobic;polysaprobic;freshwater;brackish water;2  Pyrenees;4  Alps;8  Vosges Jura Massif Central;13a  lowlands oceanic;13b  lowlands mediterranean;lowlands;piedmont level;alpine level;crenon;epirithron;metarithron;hyporithron;epipotamon;metapotamon;estuary;outside river system;river channel;banks connected side-arms;ponds pools disconnected side-arms;marshes peat bogs;temporary waters;lakes;groundwaters;flagsboulderscobblespebbles;gravel;sand;silt;macrophytes;microphytes;twigsroots;organic detrituslitter;mud;flier;surface swimmer;full water swimmer;crawler;burrower;interstitial;temporarily attached;permanently attached;null;slow less 25 cms;medium 25-50 cmlesss;fast more 50 cms
Heteroptera;APHELOCHEIRIDAE;APHELOCHEIRIDAE;[Fam:APHELOCHEIRIDAE];Aphelocheirus;aestivalis;Aphelocheirus aestivalis;;;;;;;;;;;;;;;;;;;;;Aphelocheirus aestivalis;0;0;2;2;0;0;0;0;3;0;3;0;3;3;0;3;0;0;3;0;0;0;0;0;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;1;0;1;1;0;0;0;3;0;0;0;0;0;3;3;0;0;0;1;2;0;0;3;0;0;0;0;3;0;3;0;0;0;0;0;3;3;3;0;1;3;1;0;0;0;1;0;5;3;1;1;3;0;1;1;0;0;0;2;3;3;0;0;0;0;2;3;2
Heteroptera;NEPIDAE;NEPIDAE;NEPINAE;Nepa;sp.;Nepa;;;;;;;;;;;;;;;;;;;;;Nepa;0;0;0;3;2;0;0;3;1;0;3;0;3;3;0;2;0;0;0;0;0;3;0;0;1;3;0;2;2;0;0;0;2;0;0;0;0;0;0;0;3;3;0;0;0;0;0;3;1;0;1;0;1;3;0;0;0;3;1;1;1;1;1;3;1;3;1;0;0;3;1;0;3;1;1;1;1;1;1;3;0;0;1;1;1;1;0;0;0;3;0;2;3;0;3;2;0;2;0;0;0;3;0;0;3;3;0;0;1;4;0;0;0;0;3;2;0;0
Heteroptera;NEPIDAE;NEPIDAE;RANATRINAE;Ranatra;linearis;Ranatra linearis;;;;;;;;;;;;;;;;;;;;;Ranatra linearis;0;0;0;0;3;0;0;2;2;0;3;0;3;3;0;2;0;0;0;0;0;3;0;0;1;3;0;2;2;0;0;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;3;1;0;1;0;0;3;0;0;0;3;0;0;1;1;1;3;0;3;0;0;0;3;0;0;3;0;1;1;1;1;1;3;0;0;0;0;0;1;1;1;0;3;0;2;3;0;0;2;0;0;0;0;0;4;0;0;0;1;0;0;1;4;0;0;0;0;3;1;0;0
Heteroptera;MESOVELIIDAE;MESOVELIIDAE;MESOVELIINAE;Mesovelia;sp.;Mesovelia;;;;;;;;;;;;;;;;;;;;;Mesovelia;0;3;0;0;0;0;0;3;0;0;0;3;1;2;0;2;0;0;1;0;0;3;0;0;0;2;0;1;3;0;0;1;0;0;0;0;0;0;1;5;2;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;3;0;0;1;1;1;3;1;2;1;0;1;2;1;0;3;2;1;1;1;1;2;3;0;0;0;1;1;0;0;0;0;4;0;1;3;0;0;0;0;2;0;0;0;4;0;1;0;1;1;4;0;1;0;0;0;0;3;1;0;0
Heteroptera;HYDROMETRIDAE;HYDROMETRIDAE;[Fam:HYDROMETRIDAE];Hydrometra;sp.;Hydrometra;;;;;;;;;;;;;;;;;;;;;Hydrometra;0;0;1;3;0;0;0;3;0;0;3;1;0;2;0;2;0;0;1;0;0;3;0;0;1;3;0;1;0;0;0;3;0;0;0;0;0;0;3;3;1;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;3;0;0;1;1;1;3;1;3;1;0;0;2;3;0;3;1;1;1;1;2;1;3;0;0;1;1;1;1;1;1;0;5;0;3;3;1;1;3;0;3;0;0;0;4;1;1;0;0;1;4;0;2;0;0;0;0;3;3;0;0
Heteroptera;VELIIDAE;VELIIDAE;MICROVELIINAE;Microvelia;sp.;Microvelia;;;;;;;;;;;;;;;;;;;;;Microvelia;3;0;0;0;0;0;0;3;0;0;2;3;0;3;0;3;0;0;0;3;0;0;2;0;1;2;1;1;0;0;0;3;0;0;0;0;0;0;1;5;1;0;0;0;0;0;0;3;1;0;0;0;0;3;0;0;0;3;1;1;2;3;3;2;1;1;1;0;0;2;1;0;3;1;0;0;0;2;2;3;1;0;0;0;1;1;1;1;0;5;0;2;3;2;0;3;1;1;0;0;0;3;0;0;0;0;1;4;0;0;0;0;0;0;3;1;0;0
Heteroptera;VELIIDAE;VELIIDAE;VELIINAE;Velia;sp.;Velia;;;;;;;;;;;;;;;;;;;;;Velia;0;0;3;0;0;0;0;3;0;0;3;1;0;2;0;2;0;0;0;3;0;0;3;0;1;3;0;1;0;0;0;3;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;3;1;0;0;0;0;3;0;0;0;3;0;0;1;2;2;3;3;1;1;0;3;1;0;0;3;1;2;1;1;2;2;3;2;0;2;2;1;1;1;0;0;5;0;4;2;0;1;2;1;3;0;2;0;1;0;0;1;0;1;4;0;0;0;0;0;0;1;2;1;0
Heteroptera;GERRIDAE;GERRIDAE;GERRINAE;Gerris;sp.;Gerris;;;;;;;;;;;;;;;;;;;;;Gerris;0;0;1;3;0;0;0;2;3;0;2;3;1;2;0;2;0;0;1;2;0;0;3;0;1;2;0;3;2;0;0;3;1;0;0;0;0;0;1;0;3;0;0;0;0;0;0;3;1;0;0;0;0;3;0;0;0;3;0;1;2;3;3;3;2;2;3;0;1;2;2;0;3;2;2;1;2;2;2;3;2;1;0;1;1;1;2;2;0;5;1;3;3;2;1;3;0;0;0;0;0;5;0;0;0;0;3;4;0;0;0;0;0;0;3;3;1;1
Planipennia;OSMYLIDAE;OSMYLIDAE;[Fam:OSMYLIDAE];Osmylus;sp.;Osmylus;;;;;;;;;;;;;;;;;;;;;Osmylus;0;0;0;3;0;0;0;3;0;0;3;1;0;1;0;0;0;0;0;2;0;0;3;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;3;1;0;0;0;0;3;0;1;0;0;0;0;0;1;1;1;3;0;0;0;3;0;0;0;3;0;3;3;3;3;3;3;1;0;0;2;1;1;1;1;0;0;0;3;0;0;0;0;0;3;0;0;0;3;0;0;0;2;0;0;0;5;0;0;0;0;2;1;1;0
Planipennia;SISYRIDAE;SISYRIDAE;[Fam:SISYRIDAE];Sisyra;sp.;Sisyra;;;;;;;;;;;;;;;;;;;;;Sisyra;0;3;0;0;0;0;0;3;0;0;2;2;0;3;0;0;0;1;0;0;1;0;3;0;2;2;0;2;0;3;0;3;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;3;0;3;0;3;0;2;0;0;0;3;0;0;0;0;0;3;0;1;1;0;0;3;2;0;3;0;3;3;3;3;3;3;2;0;0;0;0;1;1;0;0;2;0;4;2;0;0;2;0;3;0;0;0;4;1;0;0;0;0;0;2;3;0;0;0;0;3;3;1;1
Planipennia;NEURORTHIDAE;NEURORTHIDAE;[Fam:NEURORTHIDAE];Neurorthus;fallax;Neurorthus fallax;;;;;;;;;;;;;;;;;;;;;Neurorthus fallax;0;0;3;1;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;2;0;0;3;0;2;0;0;3;0;3;0;3;0;0;0;0;0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;1;0;0;0;0;0;0;3;0;0;0;0;0;3;3;2;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;3
Megaloptera;SIALIDAE;SIALIDAE;[Fam:SIALIDAE];Sialis;sp.;Sialis;;;;;;;;;;;;;;;;;;;;;Sialis;0;0;0;3;2;0;0;0;3;3;1;0;0;3;0;0;0;0;0;3;0;0;3;0;0;2;0;1;0;0;0;0;0;0;1;1;0;0;1;1;5;0;0;0;0;0;0;0;3;0;0;3;0;1;0;1;0;0;1;2;3;3;3;3;2;3;1;0;0;3;3;0;3;1;3;3;3;3;2;3;3;2;1;2;2;2;1;1;0;2;2;4;2;1;0;2;0;1;3;3;3;1;0;0;2;2;0;0;1;4;3;0;0;0;3;3;2;0
Lepidoptera;PYRALIDAE;PYRALIDAE;NYMPHULINAE;Elophila;nymphaeata;Elophila nymphaeata;;;;;;;;;;;;;;;;;;;;;Elophila nymphaeata;0;0;0;3;2;0;0;3;0;0;3;0;2;3;3;0;0;0;0;3;0;0;0;0;0;0;0;3;0;3;0;3;0;0;0;0;0;5;0;0;0;0;0;0;3;0;0;0;0;0;1;0;2;3;0;0;0;3;0;0;0;1;1;3;1;3;1;0;1;3;1;0;3;0;3;3;3;3;3;3;1;0;0;1;1;1;0;0;0;3;1;3;4;1;0;4;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0
Lepidoptera;PYRALIDAE;PYRALIDAE;NYMPHULINAE;Parapoynx;stratiotata;Parapoynx stratiotata;;;;;;;;;;;;;;;;;;;;;Parapoynx stratiotata;0;0;0;3;2;0;0;3;0;0;2;0;2;3;3;0;0;0;0;3;0;0;0;0;0;0;0;3;0;3;0;3;0;0;0;0;0;5;0;0;0;0;0;0;3;0;0;0;0;0;2;3;0;2;0;0;0;3;0;0;0;1;1;2;1;3;1;0;1;3;1;0;3;0;3;3;3;3;3;2;0;0;0;1;1;1;0;0;0;3;2;4;3;1;2;4;0;0;2;0;0;4;0;0;0;0;0;0;0;2;0;0;2;0;3;3;0;0
Lepidoptera;PYRALIDAE;PYRALIDAE;NYMPHULINAE;Nymphula;stagnata;Nymphula stagnata;;;;;;;;;;;;;;;;;;;;;Nymphula stagnata;0;0;0;3;2;0;0;3;0;0;0;3;2;3;3;0;0;0;0;3;0;0;0;0;1;0;0;3;0;3;0;3;0;0;0;0;0;5;0;0;0;0;0;0;3;0;0;0;0;0;2;0;2;2;0;0;0;3;0;0;1;1;1;2;0;1;1;0;1;3;1;0;3;1;3;3;3;3;3;3;0;0;0;1;1;1;0;0;0;3;1;2;2;1;1;4;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;2;0;3;3;0;0
Lepidoptera;PYRALIDAE;PYRALIDAE;NYMPHULINAE;Cataclysta;lemnata;Cataclysta lemnata;;;;;;;;;;;;;;;;;;;;;Cataclysta lemnata;0;0;0;3;0;0;0;3;0;0;0;3;3;3;3;0;0;0;0;3;0;0;0;0;1;0;0;3;0;3;0;3;0;0;0;0;0;5;0;0;0;0;0;0;3;0;0;0;0;0;2;0;2;2;0;0;0;3;1;1;1;1;1;3;0;2;2;0;0;1;1;0;3;1;3;3;3;3;3;3;0;0;0;0;0;1;1;0;0;3;2;3;3;1;1;4;0;0;0;0;0;4;0;0;0;1;0;0;0;2;0;0;2;0;3;2;0;0
Lepidoptera;PYRALIDAE;PYRALIDAE;ACENTROPINAE;Acentria;ephemerella;Acentria nivea ;;;;;;;;;;;;;;;;;;;;;Acentria nivea ;0;0;3;0;0;0;0;0;2;0;2;2;2;3;3;2;0;0;0;3;0;0;0;0;0;2;0;2;0;3;0;3;0;0;0;0;0;5;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;1;0;0;0;3;0;0;1;1;1;3;1;3;1;0;1;3;1;0;3;1;3;3;3;3;1;3;1;0;1;2;2;2;2;1;0;3;1;3;4;1;0;4;0;0;0;0;0;4;0;0;1;0;0;0;1;3;0;0;2;0;2;3;0;0
Hymenoptera;AGRIOTYPIDAE;AGRIOTYPIDAE;AGRIOTYPINAE;Agriotypus;sp.;Agriotypus;;;;;;;;;;;;;;;;;;;;;Agriotypus;0;0;3;0;0;0;0;3;0;0;3;0;3;3;3;1;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;3;0;0;3;0;0;0;3;0;0;0;0;0;3;1;2;0;0;0;0;0;0;3;0;2;3;3;2;3;3;1;0;1;2;2;2;1;0;0;1;3;1;0;0;0;1;0;3;3;3;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;2;2;2
Coleoptera;HALIPLIDAE;HALIPLIDAE;[Fam:HALIPLIDAE];Brychius;elevatus Ad./Lv.;Brychius elevatus;;;;;;;;;;;;;;;;;;;;;Brychius elevatus;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;2;1;0;3;0;0;0;0;3;0;0;0;3;3;0;0;0;0;0;0;3;0;0;3;0;0;3;0;0;3;0;1;0;3;0;0;0;0;0;3;3;3;0;0;2;3;0;0;3;0;1;2;3;3;2;3;1;0;0;1;4;4;1;0;0;0;3;3;0;0;0;0;0;1;2;1;1;4;0;1;1;0;1;0;3;3;0;0;0;0;1;3;1;0
Coleoptera;HALIPLIDAE;HALIPLIDAE;[Fam:HALIPLIDAE];Peltodytes;sp. Ad. / Lv.;Peltodytes;;;;;;;;;;;;;;;;;;;;;Peltodytes;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;3;3;0;0;0;0;0;0;3;0;0;3;0;0;2;3;0;3;0;0;0;3;0;0;1;1;1;3;0;1;3;0;0;1;2;0;3;1;1;1;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;0;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;HALIPLIDAE;HALIPLIDAE;[Fam:HALIPLIDAE];Haliplus;sp. Ad. / Lv.;Haliplus;;;;;;;;;;;;;;;;;;;;;Haliplus;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;0;0;3;0;0;1;1;0;3;0;0;0;0;3;0;0;0;3;3;0;0;0;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;0;3;0;1;1;2;3;3;1;3;3;0;1;3;1;0;3;1;3;3;3;3;3;3;2;1;0;0;0;0;0;0;0;5;0;2;3;2;0;1;0;1;1;1;3;3;0;0;0;2;1;0;3;3;0;0;0;0;3;2;1;0
Coleoptera;HYGROBIIDAE;HYGROBIIDAE;[Fam:HYGROBIIDAE];Hygrobia;sp. Ad. / Lv.;Hygrobia;;;;;;;;;;;;;;;;;;;;;Hygrobia;0;0;3;0;0;0;0;0;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;3;3;0;0;0;3;0;0;0;3;0;2;2;0;3;0;0;0;3;0;0;1;1;2;3;0;0;3;0;0;3;3;2;3;0;2;2;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;0;0;0;0;0;0;3;0;1;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;GYRINIDAE;GYRINIDAE;ORECTOCHILINAE;Aulonogyrus;sp. Ad. / Lv.;Aulonogyrus;;;;;;;;;;;;;;;;;;;;;Aulonogyrus;0;0;3;0;0;0;0;1;3;0;3;0;3;3;0;2;0;0;0;3;0;0;0;0;0;2;0;3;0;0;0;0;3;0;0;0;0;0;0;1;3;0;0;0;3;0;0;3;0;0;1;3;0;3;0;0;0;3;0;0;1;1;1;2;0;0;3;0;0;0;0;0;3;0;0;0;0;1;3;3;0;0;0;0;0;0;1;1;1;4;0;2;3;0;0;0;0;0;0;0;0;5;0;0;0;0;1;3;3;3;0;0;0;0;3;2;1;0
Coleoptera;GYRINIDAE;GYRINIDAE;GYRININAE;Gyrinus;sp. Ad. / Lv.;Gyrinus;;;;;;;;;;;;;;;;;;;;;Gyrinus;0;2;3;0;0;0;0;1;3;0;3;0;3;3;0;2;0;0;0;3;0;0;0;0;0;2;0;3;0;0;0;0;3;0;0;0;0;0;0;1;3;0;0;0;3;0;0;3;0;0;1;3;0;3;0;0;0;3;1;1;2;2;2;3;0;3;3;0;1;3;1;0;3;1;2;2;3;3;3;3;1;0;0;0;0;0;0;0;0;5;0;1;3;3;0;2;0;0;0;0;0;4;0;0;1;1;1;3;3;3;0;0;0;0;3;1;0;0
Coleoptera;GYRINIDAE;GYRINIDAE;ORECTOCHILINAE;Orectochilus;villosus Ad. / Lv.;Orectochilus villosus;;;;;;;;;;;;;;;;;;;;;Orectochilus villosus;0;2;2;0;0;0;0;1;3;0;3;0;3;3;0;2;0;0;0;3;0;0;0;0;2;2;0;3;0;0;0;0;3;0;0;0;0;0;0;1;3;0;0;0;3;0;0;3;0;0;1;3;0;3;0;0;0;3;0;0;0;0;0;3;1;3;0;0;1;3;0;0;3;0;2;2;3;3;3;3;0;0;0;1;1;2;2;2;1;0;3;3;0;0;0;0;0;2;2;1;0;2;0;1;1;0;1;3;3;3;0;0;0;0;3;2;2;1
Coleoptera;NOTERIDAE;NOTERIDAE;[Fam:NOTERIDAE];Noterus;sp. Ad. / Lv.;Noterus;;;;;;;;;;;;;;;;;;;;;Noterus;0;3;0;0;0;0;0;0;3;0;3;0;3;3;3;2;0;0;0;3;0;0;0;0;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;2;3;0;0;0;3;0;0;0;3;0;3;0;0;3;0;0;0;3;1;1;1;1;2;3;0;1;3;0;0;1;3;1;3;2;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;0;0;0;0;0;0;3;0;0;3;3;1;0;3;0;3;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Hyphydrus;sp. Ad. / Lv.;Hyphydrus;;;;;;;;;;;;;;;;;;;;;Hyphydrus;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;1;1;1;3;0;1;3;0;0;2;3;0;3;0;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Hydrovatus;sp. Ad. / Lv.;Hydrovatus;;;;;;;;;;;;;;;;;;;;;Hydrovatus;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;0;0;0;3;0;1;3;0;1;3;1;0;3;0;1;1;1;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Yola;bicarinata Ad. / Lv.;Yola bicarinata;;;;;;;;;;;;;;;;;;;;;Yola bicarinata;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;1;0;3;0;0;1;1;1;3;1;3;0;0;0;0;0;0;3;0;2;2;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;2;3;0;1;1;0;1;2;2;0;0;0;0;0;2;1;0;3;3;0;1;0;0;3;1;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Bidessus;sp. Ad. / Lv.;Bidessus;;;;;;;;;;;;;;;;;;;;;Bidessus;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;1;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;1;0;3;1;1;2;3;3;3;1;3;1;0;1;3;2;0;3;0;3;3;3;3;3;3;1;0;0;0;0;0;0;0;0;5;2;2;2;0;1;1;0;1;2;2;0;1;0;0;2;2;1;0;3;3;0;1;0;0;3;2;1;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Hydroglyphus;sp. Ad. / Lv.;Hydroglyphus;;;;;;;;;;;;;;;;;;;;;Hydroglyphus;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;1;1;1;3;0;1;3;0;1;3;3;1;3;1;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Hygrotus;confluens Ad. / Lv.;Coelambus;;;;;;;;;;;;;;;;;;;;;Coelambus;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;1;1;1;1;1;2;0;1;3;0;0;3;3;1;3;2;3;3;3;3;3;3;1;0;0;0;0;0;0;0;0;5;0;0;3;3;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Hygrotus;sp. Ad. / Lv.;Hygrotus;;;;;;;;;;;;;;;;;;;;;Hygrotus;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;1;1;1;1;3;3;0;1;3;0;1;2;2;0;3;1;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Hydroporus;sp. Ad. / Lv.;Hydroporus;;;;;;;;;;;;;;;;;;;;;Hydroporus;0;3;1;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;1;1;2;3;3;3;1;3;3;1;3;2;1;0;3;1;3;3;3;3;3;3;1;1;0;0;0;0;0;0;0;5;0;0;2;2;0;2;0;0;1;1;1;3;0;0;3;3;1;0;3;3;0;0;0;0;3;1;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Siettitia;sp. Ad. / Lv.;Siettitia;;;;;;;;;;;;;;;;;;;;;Siettitia;0;3;0;0;0;0;0;0;3;0;3;0;3;3;0;3;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;3;0;0;0;0;1;1;1;3;3;1;0;0;0;0;0;0;3;0;0;1;0;0;3;3;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0;3;0;3;3;0;0;0;0;0;0;0;0;0;2;0;3;0;0;3;1;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Graptodytes;sp. Ad. / Lv.;Graptodytes;;;;;;;;;;;;;;;;;;;;;Graptodytes;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;1;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;1;1;2;3;3;3;0;1;3;0;1;2;1;0;3;0;3;3;3;3;3;3;1;0;0;0;0;0;0;0;0;5;0;2;2;2;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;1;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Metaporus;meridionalis Ad. / Lv.;Metaporus meridionalis;;;;;;;;;;;;;;;;;;;;;Metaporus meridionalis;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;3;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;5;0;0;2;2;0;0;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;LACCORNINAE;Laccornis;oblongus Ad. / Lv.;Laccornis oblongus;;;;;;;;;;;;;;;;;;;;;Laccornis oblongus;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;0;1;2;2;0;0;3;0;1;2;1;0;3;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;5;0;0;1;3;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Porhydrus;lineatus Ad. / Lv.;Porhydrus lineatus;;;;;;;;;;;;;;;;;;;;;Porhydrus lineatus;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;2;2;2;3;0;1;3;0;1;2;2;0;3;0;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
